"","Year","Country","HTS8","Value"
"338",2015,"Eswatini (Swaziland)","85365090",3125
"339",2015,"Eswatini (Swaziland)","85366940",2508
"340",2015,"Eswatini (Swaziland)","85369040",12407
"341",2015,"Eswatini (Swaziland)","85369080",2631
"342",2015,"Eswatini (Swaziland)","85371090",10471
"343",2015,"Eswatini (Swaziland)","85389080",14197
"344",2015,"Eswatini (Swaziland)","85416000",4860
"345",2015,"Eswatini (Swaziland)","85423900",16107
"346",2015,"Eswatini (Swaziland)","85437096",2850
"347",2015,"Eswatini (Swaziland)","85444920",2086
"348",2015,"Eswatini (Swaziland)","87089981",47061
"349",2015,"Eswatini (Swaziland)","90139090",5655
"350",2015,"Eswatini (Swaziland)","90249000",2530
"351",2015,"Eswatini (Swaziland)","90261040",5910
"352",2015,"Eswatini (Swaziland)","90273040",6125
"353",2015,"Eswatini (Swaziland)","90279054",11991
"354",2015,"Eswatini (Swaziland)","90292040",38232
"355",2015,"Eswatini (Swaziland)","90299080",9320
"356",2015,"Eswatini (Swaziland)","90304000",8700
"357",2015,"Eswatini (Swaziland)","90308901",65670
"358",2015,"Eswatini (Swaziland)","90318080",36684
"359",2015,"Eswatini (Swaziland)","90328960",33493
"360",2015,"Eswatini (Swaziland)","91012180",10302
"361",2015,"Eswatini (Swaziland)","91021110",2100
"362",2015,"Eswatini (Swaziland)","91022110",12500
"363",2015,"Eswatini (Swaziland)","91022170",2544
"364",2015,"Eswatini (Swaziland)","91149010",3312
"365",2015,"Eswatini (Swaziland)","94039060",979
"366",2015,"Eswatini (Swaziland)","94039080",7702
"367",2015,"Eswatini (Swaziland)","97011000",1e+05
"368",2015,"Eswatini (Swaziland)","97019000",5264
"369",2015,"Eswatini (Swaziland)","97060000",119000
"370",2015,"Eswatini (Swaziland)","98010010",612169
"371",2015,"Eswatini (Swaziland)","98010020",3000
"372",2015,"Eswatini (Swaziland)","98010025",35456
"373",2015,"Eswatini (Swaziland)","98020050",3950
"374",2015,"Eswatini (Swaziland)","99999500",188882
"375",2015,"Kazakhstan","03038900",131880
"376",2015,"Kazakhstan","03045900",4058
"377",2015,"Kazakhstan","03048350",40423
"378",2015,"Kazakhstan","03048950",3913227
"379",2015,"Kazakhstan","03053960",61305
"380",2015,"Kazakhstan","04090000",3483
"381",2015,"Kazakhstan","12040000",3639247
"382",2015,"Kazakhstan","12051000",529823
"383",2015,"Kazakhstan","12059000",478592
"384",2015,"Kazakhstan","12079903",24272
"385",2015,"Kazakhstan","12119091",1506182
"386",2015,"Kazakhstan","23064100",900651
