"","Year","Country","HTS8","Value"
"432",1997,"Argentina","21022040",447006
"433",1997,"Argentina","21039080",2270
"434",1997,"Argentina","21039090",5082
"435",1997,"Argentina","21041000",6734408
"436",1997,"Argentina","21069058",2250
"437",1997,"Argentina","21069099",16129
"438",1997,"Argentina","22011000",12066
"439",1997,"Argentina","22021000",5284
"440",1997,"Argentina","22029090",32474
"441",1997,"Argentina","22030000",39094
"442",1997,"Argentina","22041000",13780
"443",1997,"Argentina","22042150",9346390
"444",1997,"Argentina","22042180",2040
"445",1997,"Argentina","22042960",4336069
"446",1997,"Argentina","22059060",4214
"447",1997,"Argentina","22060015",24637
"448",1997,"Argentina","22071060",6622645
"449",1997,"Argentina","22090000",3060
"450",1997,"Argentina","23023000",1267151
"451",1997,"Argentina","23033000",31545
"452",1997,"Argentina","23091000",40519
"453",1997,"Argentina","23099010",5400
"454",1997,"Argentina","23099095",21540
"455",1997,"Argentina","24011053",2388354
"456",1997,"Argentina","24012029",1514119
"457",1997,"Argentina","24012035",0
"458",1997,"Argentina","24012083",3863941
"459",1997,"Argentina","24012085",63931125
"460",1997,"Argentina","24013023",1467359
"461",1997,"Argentina","24013033",590941
"462",1997,"Argentina","25010000",11153
"463",1997,"Argentina","25030000",0
"464",1997,"Argentina","25281000",3177
"465",1997,"Argentina","25289000",356454
"466",1997,"Argentina","27011900",5854
"467",1997,"Argentina","27075000",0
"468",1997,"Argentina","27079950",0
"469",1997,"Argentina","27090010",147132707
"470",1997,"Argentina","27090020",299995510
"471",1997,"Argentina","27100005",25364321
"472",1997,"Argentina","27100010",21967803
"473",1997,"Argentina","27100015",34737517
"474",1997,"Argentina","27100018",10589184
"475",1997,"Argentina","27100025",9051931
"476",1997,"Argentina","27111200",0
"477",1997,"Argentina","27111300",0
"478",1997,"Argentina","27111400",0
"479",1997,"Argentina","27111900",1068884
"480",1997,"Argentina","27112900",0
"481",1997,"Argentina","27131100",18789761
"482",1997,"Argentina","28020000",0
"483",1997,"Argentina","28030000",12376
"484",1997,"Argentina","28139050",37200
"485",1997,"Argentina","28151100",423874
"486",1997,"Argentina","28323010",72936
"487",1997,"Argentina","28365000",8771
"488",1997,"Argentina","28399000",962127
"489",1997,"Argentina","28413000",336877
"490",1997,"Argentina","28444000",342581
"491",1997,"Argentina","28491000",204682
"492",1997,"Argentina","28500005",291884
"493",1997,"Argentina","29011010",0
"494",1997,"Argentina","29021100",7282053
"495",1997,"Argentina","29021900",30990
"496",1997,"Argentina","29023000",47345
"497",1997,"Argentina","29036910",745373
"498",1997,"Argentina","29051200",2145311
"499",1997,"Argentina","29052250",13662
"500",1997,"Argentina","29061400",31585
"501",1997,"Argentina","29091910",55531
"502",1997,"Argentina","29094960",245758
"503",1997,"Argentina","29141200",913052
"504",1997,"Argentina","29141300",430075
"505",1997,"Argentina","29157000",84336
"506",1997,"Argentina","29171450",13763
"507",1997,"Argentina","29181200",1370135
"508",1997,"Argentina","29182210",138738
"509",1997,"Argentina","29189020",13224742
"510",1997,"Argentina","29214315",475000
"511",1997,"Argentina","29224250",32000
"512",1997,"Argentina","29224960",8893
"513",1997,"Argentina","29280025",272000
"514",1997,"Argentina","29291015",138108
"515",1997,"Argentina","29310027",7500
"516",1997,"Argentina","29321200",405020
"517",1997,"Argentina","29321950",4400
"518",1997,"Argentina","29322950",11187231
"519",1997,"Argentina","29329990",78927
"520",1997,"Argentina","29333941",5750
"521",1997,"Argentina","29339053",82800
"522",1997,"Argentina","29339055",3300
"523",1997,"Argentina","29349047",5272
"524",1997,"Argentina","29350030",208394
"525",1997,"Argentina","29369000",132518
"526",1997,"Argentina","29371000",2780999
"527",1997,"Argentina","29379995",2874723
"528",1997,"Argentina","29420050",12000
"529",1997,"Argentina","30011000",1307147
"530",1997,"Argentina","30019000",1480690
"531",1997,"Argentina","30021000",6799
"532",1997,"Argentina","30029050",70785
"533",1997,"Argentina","30039000",298136
"534",1997,"Argentina","30045050",300085
"535",1997,"Argentina","30049090",403635
"536",1997,"Argentina","31059000",82280
"537",1997,"Argentina","32011000",4856427
"538",1997,"Argentina","32012000",24605
"539",1997,"Argentina","32041217",130754
"540",1997,"Argentina","32041220",123413
